💎热📀舞💎,#genre#
CCTV-02,http://iptv.4666888.xyz/iptv2A.php?id=8
CCTV-03,http://iptv.4666888.xyz/iptv2A.php?id=9
CCTV-04,http://iptv.4666888.xyz/iptv2A.php?id=10
CCTV-13,http://iptv.4666888.xyz/iptv2A.php?id=11
CCTV-14,http://iptv.4666888.xyz/iptv2A.php?id=12
CCTV-16,http://iptv.4666888.xyz/iptv2A.php?id=32
浙江卫视,http://iptv.4666888.xyz/iptv2A.php?id=14
江苏卫视,http://iptv.4666888.xyz/iptv2A.php?id=15
湖南卫视,http://iptv.4666888.xyz/iptv2A.php?id=13
广东卫视,http://iptv.4666888.xyz/iptv2A.php?id=18
山西卫视,http://iptv.4666888.xyz/iptv2A.php?id=16
青海卫视,http://iptv.4666888.xyz/iptv2A.php?id=17


------------------------------------------------------


民視第一台,http://4gtv.cnlive.club/channel/nc56ba28/index.m3u8?q=1782639885837
民視台灣台,http://4gtv.cnlive.club/channel/nce5d867/index.m3u8?q=1782639885837
民視,http://4gtv.cnlive.club/channel/n7222a63c/index.m3u8?q=1782639885837
大愛電視,http://4gtv.cnlive.club/channel/n7d3037d2/index.m3u8?q=1782639885837
中視,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1782639885837
華視,http://4gtv.cnlive.club/channel/n721fc25a/index.m3u8?q=1782639885837
三立綜合台,http://4gtv.cnlive.club/channel/45c7d3e3/index.m3u8?q=1782639885837
客家電視台,http://4gtv.cnlive.club/channel/n855e5fe/index.m3u8?q=1782639885837
八大綜藝台,http://4gtv.cnlive.club/channel/662e9334/index.m3u8?q=1782639885837
TVBS精采台,http://4gtv.cnlive.club/channel/49d50255/index.m3u8?q=1782639885837
靖天綜合台,http://4gtv.cnlive.club/channel/3f6ecb92/index.m3u8?q=1782639885837
靖天日本台,http://4gtv.cnlive.club/channel/3f1816f7/index.m3u8?q=1782639885837
原住民族電視台,http://4gtv.cnlive.club/channel/4f20dc68/index.m3u8?q=1782639885837
LiveABC互動英語頻道,http://4gtv.cnlive.club/channel/2a571abf/index.m3u8?q=1782639885837
達文西頻道,http://4gtv.cnlive.club/channel/n1d7d9ddb/index.m3u8?q=1782639885837
Nick Jr. 兒童頻道,http://4gtv.cnlive.club/channel/23ac0723/index.m3u8?q=1782639885837
尼克兒童頻道,http://4gtv.cnlive.club/channel/51bbda39/index.m3u8?q=1782639885837
DreamWorks 夢工廠動畫,http://4gtv.cnlive.club/channel/n451655ef/index.m3u8?q=1782639885837
靖天卡通台,http://4gtv.cnlive.club/channel/3ed78a45/index.m3u8?q=1782639885837
靖洋卡通Nice Bingo,http://4gtv.cnlive.club/channel/n15c65427/index.m3u8?q=1782639885837
MOMO親子台,http://4gtv.cnlive.club/channel/n33a56e39/index.m3u8?q=1782639885837
鏡電視新聞台,http://4gtv.cnlive.club/channel/351c8485/index.m3u8?q=1782639885837
東森新聞台,http://4gtv.cnlive.club/channel/n5ca63a3a/index.m3u8?q=1782639885837
華視新聞,http://4gtv.cnlive.club/channel/n692bc32c/index.m3u8?q=1782639885837
民視新聞台,http://4gtv.cnlive.club/channel/nca14742/index.m3u8?q=1782639885837
三立新聞iNEWS,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1782639885837
TVBS新聞,http://4gtv.cnlive.club/channel/n1ea96b20/index.m3u8?q=1782639885837
東森財經新聞台,http://4gtv.cnlive.club/channel/57ce2e74/index.m3u8?q=1782639885837
中視新聞,http://4gtv.cnlive.club/channel/7e6461d6/index.m3u8?q=1782639885837
中天新聞台,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1782639885837
寰宇新聞台,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1782639885837
寰宇新聞台灣台,http://4gtv.cnlive.club/channel/n37458587/index.m3u8?q=1782639885837
TVBS,http://4gtv.cnlive.club/channel/58f128b2/index.m3u8?q=1782639885837
民視綜藝台,http://4gtv.cnlive.club/channel/nc46cff5/index.m3u8?q=1782639885837
豬哥亮歌廳秀,http://4gtv.cnlive.club/channel/n4271efdd/index.m3u8?q=1782639885837
靖天育樂台,http://4gtv.cnlive.club/channel/3f7d0a6e/index.m3u8?q=1782639885837
KLT-靖天國際台,http://4gtv.cnlive.club/channel/n481b36ac/index.m3u8?q=1782639885837
Nice TV 靖天歡樂台,http://4gtv.cnlive.club/channel/n122ce57e/index.m3u8?q=1782639885837
靖天資訊台,http://4gtv.cnlive.club/channel/3fae463b/index.m3u8?q=1782639885837
TVBS歡樂台,http://4gtv.cnlive.club/channel/498f035d/index.m3u8?q=1782639885837
公視戲劇,http://4gtv.cnlive.club/channel/7fdd881e/index.m3u8?q=1782639885837
八大精彩台,http://4gtv.cnlive.club/channel/6626a9ca/index.m3u8?q=1782639885837
靖天戲劇台,http://4gtv.cnlive.club/channel/3f07b409/index.m3u8?q=1782639885837
靖洋戲劇台,http://4gtv.cnlive.club/channel/48117ce7/index.m3u8?q=1782639885837
金光布袋戲,http://4gtv.cnlive.club/channel/n125d8ecd/index.m3u8?q=1782639885837
ROCK Action,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1782639885837
采昌影劇台,http://4gtv.cnlive.club/channel/n97ba44a/index.m3u8?q=1782639885837
靖天映畫,http://4gtv.cnlive.club/channel/n610faa83/index.m3u8?q=1782639885837
靖天電影台,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1782639885837
影迷數位電影台,http://4gtv.cnlive.club/channel/n79da43c0/index.m3u8?q=1782639885837
amc電影台,http://4gtv.cnlive.club/channel/n4f2af9e/index.m3u8?q=1782639885837
CinemaWorld,http://4gtv.cnlive.club/channel/n7815b83e/index.m3u8?q=1782639885837
大愛二台,http://4gtv.cnlive.club/channel/n7d3932e9/index.m3u8?q=1782639885837
人間衛視,http://4gtv.cnlive.club/channel/7ed5b6d3/index.m3u8?q=1782639885837
TVBS綜藝台,http://4gtv.cnlive.club/channel/49d6d25d/index.m3u8?q=1782639885837
TVBS台劇台,http://4gtv.cnlive.club/channel/49342c47/index.m3u8?q=1782639885837
經典電影台,http://4gtv.cnlive.club/channel/n2eb7240a/index.m3u8?q=1782639885837
經典卡通台,http://4gtv.cnlive.club/channel/n2faf04ad/index.m3u8?q=1782639885837
精選動漫台,http://4gtv.cnlive.club/channel/n1ecb3c7f/index.m3u8?q=1782639885837
客家好劇-FastTV飛速看,http://4gtv.cnlive.club/channel/n1f7f47/index.m3u8?q=1782639885837
懷舊經典電影-FastTV飛速看,http://4gtv.cnlive.club/channel/n424d08b7/index.m3u8?q=1782639885837
精選華語電影-FastTV飛速看,http://4gtv.cnlive.club/channel/750a2ada/index.m3u8?q=1782639885837
國外電影精選-FastTV飛速看,http://4gtv.cnlive.club/channel/32bc6076/index.m3u8?q=1782639885837
日韓電影大賞-FastTV飛速看,http://4gtv.cnlive.club/channel/n5541a0ca/index.m3u8?q=1782639885837
台灣傳奇-FastTV飛速看,http://4gtv.cnlive.club/channel/n496c6dde/index.m3u8?q=1782639885837
精彩陸劇1台-FastTV飛速看,http://4gtv.cnlive.club/channel/n7179beac/index.m3u8?q=1782639885837
精彩陸劇2台-FastTV飛速看,http://4gtv.cnlive.club/channel/n69c8194d/index.m3u8?q=1782639885837
金光布袋戲-FastTV飛速看,http://4gtv.cnlive.club/channel/n3000a7f1/index.m3u8?q=1782639885837
哆啦A夢-FastTV飛速看,http://4gtv.cnlive.club/channel/9fc6b5c/index.m3u8?q=1782639885837
經典卡通-FastTV飛速看,http://4gtv.cnlive.club/channel/53488299/index.m3u8?q=1782639885837
經典迪士尼-FastTV飛速看,http://4gtv.cnlive.club/channel/n4ae53aed/index.m3u8?q=1782639885837
東離劍遊紀-FastTV飛速看,http://4gtv.cnlive.club/channel/nb3eed91/index.m3u8?q=1782639885837




💎港🇭🇰2台💎,#genre#
中視,http://75.127.89.169:35441/endday20260630.php?id=426http://75.127.89.169:35441/endday20260630.php?id=427#http://220.135.241.47:8301/0.ts
中視新聞,http://75.127.89.169:35441/endday20260630.php?id=428#http://75.127.89.169:35441/endday20260630.php?id=431#http://220.135.241.47:8302/0.ts
中視經典,http://220.135.241.47:8321/0.ts
中視菁采,http://220.135.241.47:8322/0.ts
客家电视,http://75.127.89.169:35441/endday20260630.php?id=432#http://220.135.241.47:8303/0.ts
幸福空間居家,http://75.127.89.169:35441/endday20260630.php?id=434
公視,http://75.127.89.169:35441/endday20260630.php?id=435#http://75.127.89.169:35441/endday20260630.php?id=436#http://220.135.241.47:8305/0.ts
PTSxs,id=http://75.127.89.169:35441/endday20260630.php?id=437#http://220.135.241.47:8312/0.ts
公視戲劇,http://75.127.89.169:35441/endday20260630.php?id=438#http://75.127.89.169:35441/endday20260630.php?id=439#https://cdn12.178.indevs.in/163189/2973b910e7719c08
公視台語台,http://75.127.89.169:35441/endday20260630.php?id=440#http://220.135.241.47:8306/0.ts
民視,http://75.127.89.169:35441/endday20260630.php?id=442#http://75.127.89.169:35441/endday20260630.php?id=443#http://75.127.89.169:35441/endday20260630.php?id=444#http://220.135.241.47:8308/0.ts
民視第一台,http://75.127.89.169:35441/endday20260630.php?id=446#http://75.127.89.169:35441/endday20260630.php?id=447#http://220.135.241.47:8309/0.ts
民視台灣台,http://75.127.89.169:35441/endday20260630.php?id=449#http://75.127.89.169:35441/endday20260630.php?id=450#http://220.135.241.47:8311/0.ts
民視新聞台,http://75.127.89.169:35441/endday20260630.php?id=452#http://75.127.89.169:35441/endday20260630.php?id=453#http://220.135.241.47:8310/0.ts
民視影劇,http://75.127.89.169:35441/endday20260630.php?id=455#http://75.127.89.169:35441/endday20260630.php?id=456#https://cdn12.178.indevs.in/163189/73d93f1c22fa91d7
民視旅遊,http://75.127.89.169:35441/endday20260630.php?id=458
民視綜藝,http://75.127.89.169:35441/endday20260630.php?id=459#http://75.127.89.169:35441/endday20260630.php?id=460
台視,http://75.127.89.169:35441/endday20260630.php?id=461#http://220.135.241.47:8313/0.ts
台視新聞,http://75.127.89.169:35441/endday20260630.php?id=464#http://220.135.241.47:8314/0.ts
台視綜合,http://75.127.89.169:35441/endday20260630.php?id=467#http://220.135.241.47:8316/0.ts
台視財經,http://75.127.89.169:35441/endday20260630.php?id=469#http://220.135.241.47:8315/0.ts
台灣戲劇台,http://75.127.89.169:35441/endday20260630.php?id=471
華視,http://75.127.89.169:35441/endday20260630.php?id=473#http://75.127.89.169:35441/endday20260630.php?id=474#http://75.127.89.169:35441/endday20260630.php?id=475#http://75.127.89.169:35441/endday20260630.php?id=476#http://220.135.241.47:8317/0.ts 
華視新聞資訊,http://75.127.89.169:35441/endday20260630.php?id=477#http://75.127.89.169:35441/endday20260630.php?id=478http://220.135.241.47:8319/0.ts
華視教育體育文化,http://220.135.241.47:8318/0.ts
霹靂布袋戲,http://75.127.89.169:35441/endday20260630.php?id=479
壹新聞,http://75.127.89.169:35441/endday20260630.php?id=480#http://75.127.89.169:35441/endday20260630.php?id=481
壹電影,http://75.127.89.169:35441/endday20260630.php?id=483
JET綜合,http://75.127.89.169:35441/endday20260630.php?id=484
年代新聞,http://75.127.89.169:35441/endday20260630.php?id=485#http://75.127.89.169:35441/endday20260630.php?id=486
年代MUCH,http://75.127.89.169:35441/endday20260630.php?id=487
非凡新聞,http://75.127.89.169:35441/endday20260630.php?id=488
非凡商業,http://75.127.89.169:35441/endday20260630.php?id=491
寰宇新聞,http://75.127.89.169:35441/endday20260630.php?id=493#http://75.127.89.169:35441/endday20260630.php?id=495
寰宇新聞台灣台,http://75.127.89.169:35441/endday20260630.php?id=492#http://75.127.89.169:35441/endday20260630.php?id=496#http://75.127.89.169:35441/endday20260630.php?id=497#http://75.127.89.169:35441/endday20260630.php?id=498 
寰宇財經,http://75.127.89.169:35441/endday20260630.php?id=499
鏡新聞,http://75.127.89.169:35441/endday20260630.php?id=502#http://75.127.89.169:35441/endday20260630.php?id=503
超視34.5,http://75.127.89.169:35441/endday20260630.php?id=504
東森美洲,http://75.127.89.169:35441/endday20260630.php?id=506 
東森中國台,http://75.127.89.169:35441/endday20260630.php?id=510
東森超視,http://75.127.89.169:35441/endday20260630.php?id=512
東森綜合,http://75.127.89.169:35441/endday20260630.php?id=515
東森LIVE,http://75.127.89.169:35441/endday20260630.php?id=518#http://75.127.89.169:35441/endday20260630.php?id=519
東森新聞,http://75.127.89.169:35441/endday20260630.php?id=520
東森財經新聞,http://75.127.89.169:35441/endday20260630.php?id=522#http://75.127.89.169:35441/endday20260630.php?id=523#http://75.127.89.169:35441/endday20260630.php?id=524#http://75.127.89.169:35441/endday20260630.php?id=525
東森電影,http://75.127.89.169:35441/endday20260630.php?id=527#http://75.127.89.169:35441/endday20260630.php?id=529 
東森洋片,http://75.127.89.169:35441/endday20260630.php?id=530#http://75.127.89.169:35441/endday20260630.php?id=532
東森戲劇,http://75.127.89.169:35441/endday20260630.php?id=533#http://75.127.89.169:35441/endday20260630.php?id=535
東森YoYo,http://75.127.89.169:35441/endday20260630.php?id=536#http://75.127.89.169:35441/endday20260630.php?id=537
金光布袋戲,http://75.127.89.169:35441/endday20260630.php?id=534
MOMO_TV,http://75.127.89.169:35441/endday20260630.php?id=540
momo親子台,http://75.127.89.169:35441/endday20260630.php?id=543
國興衛視,id=http://75.127.89.169:35441/endday20260630.php?id=544
龍祥时代,http://75.127.89.169:35441/endday20260630.php?id=545#https://smt.1678520.xyz/163189/lxsd
影迷數位電影台,https://cdn12.178.indevs.in/163189/a643783ec587540e
龍華偶像,http://75.127.89.169:35441/endday20260630.php?id=546#http://75.127.89.169:35441/endday20260630.php?id=548#https://cdn8.163189.xyz/163189/lhox
龍華戲劇,http://75.127.89.169:35441/endday20260630.php?id=552#https://cdn8.163189.xyz/163189/lhxj
龍華電影,http://75.127.89.169:35441/endday20260630.php?id=554#https://cdn8.163189.xyz/163189/lhdy
龍華日韓,http://75.127.89.169:35441/endday20260630.php?id=553#https://cdn8.163189.xyz/163189/lhrh
龍華影劇,http://75.127.89.169:35441/endday20260630.php?id=556
龍華卡通,http://75.127.89.169:35441/endday20260630.php?id=559#https://cdn8.163189.xyz/163189/lhkt
龍華洋片,https://cdn8.163189.xyz/163189/lhyp
龍華經典,http://75.127.89.169:35441/endday20260630.php?id=555#https://cdn8.163189.xyz/163189/lhjd
三立綜合台,http://75.127.89.169:35441/endday20260630.php?id=564#http://75.127.89.169:35441/endday20260630.php?id=565
三立台灣台,http://75.127.89.169:35441/endday20260630.php?id=567#http://75.127.89.169:35441/endday20260630.php?id=568
三立戲劇台,http://75.127.89.169:35441/endday20260630.php?id=569#http://75.127.89.169:35441/endday20260630.php?id=571
三立新聞,http://75.127.89.169:35441/endday20260630.php?id=573#http://vip.813555.xyz/FengYunTV.php?id=568
三立iNEWS,http://75.127.89.169:35441/endday20260630.php?id=575#http://75.127.89.169:35441/endday20260630.php?id=576#http://75.127.89.169:35441/endday20260630.php?id=579
三立國際台,http://75.127.89.169:35441/endday20260630.php?id=578
中天新聞,http://75.127.89.169:35441/endday20260630.php?id=580#http://75.127.89.169:35441/endday20260630.php?id=581
中天綜合,http://75.127.89.169:35441/endday20260630.php?id=582#http://75.127.89.169:35441/endday20260630.php?id=583
中天娛樂,http://75.127.89.169:35441/endday20260630.php?id=585#http://75.127.89.169:35441/endday20260630.php?id=587
緯來綜合,http://75.127.89.169:35441/endday20260630.php?id=588#http://75.127.89.169:35441/endday20260630.php?id=589
五星體育,http://75.127.89.169:35441/endday20260630.php?id=591
緯來戲劇,http://75.127.89.169:35441/endday20260630.php?id=592#http://75.127.89.169:35441/endday20260630.php?id=593#https://smt.1678520.xyz/163189/wlxj
緯來日本,http://75.127.89.169:35441/endday20260630.php?id=594#http://75.127.89.169:35441/endday20260630.php?id=595
緯來育樂,http://75.127.89.169:35441/endday20260630.php?id=596#http://75.127.89.169:35441/endday20260630.php?id=597
緯來電影,http://75.127.89.169:35441/endday20260630.php?id=598#http://75.127.89.169:35441/endday20260630.php?id=599#https://smt.1678520.xyz/163189/wldy
緯來體育,http://75.127.89.169:35441/endday20260630.php?id=600#http://75.127.89.169:35441/endday20260630.php?id=601#https://smt.1678520.xyz/163189/wlty
八大綜合台,http://75.127.89.169:35441/endday20260630.php?id=603#http://75.127.89.169:35441/endday20260630.php?id=609#http://75.127.89.169:35441/endday20260630.php?id=608
八大精彩台,http://75.127.89.169:35441/endday20260630.php?id=604
八大綜藝,http://75.127.89.169:35441/endday20260630.php?id=605
八大戲劇,http://75.127.89.169:35441/endday20260630.php?id=607
八大娛樂台,http://75.127.89.169:35441/endday20260630.php?id=613#http://75.127.89.169:35441/endday20260630.php?id=615
TVBS新聞台,http://75.127.89.169:35441/endday20260630.php?id=617
TVBS精采台,http://75.127.89.169:35441/endday20260630.php?id=618
TVBS歡樂台,http://75.127.89.169:35441/endday20260630.php?id=619#http://75.127.89.169:35441/endday20260630.php?id=620
TVBS,http://75.127.89.169:35441/endday20260630.php?id=621#http://75.127.89.169:35441/endday20260630.php?id=622
靖天綜合台,http://75.127.89.169:35441/endday20260630.php?id=624
靖天日本台,http://75.127.89.169:35441/endday20260630.php?id=626
靖天卡通台,http://75.127.89.169:35441/endday20260630.php?id=628#http://75.127.89.169:35441/endday20260630.php?id=629
靖洋卡通台,http://75.127.89.169:35441/endday20260630.php?id=630
靖天电影台,http://75.127.89.169:35441/endday20260630.php?id=632#https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖天資訊台,http://75.127.89.169:35441/endday20260630.php?id=633
靖天國際,http://75.127.89.169:35441/endday20260630.php?id=635#http://75.127.89.169:35441/endday20260630.php?id=636#http://75.127.89.169:35441/endday20260630.php?id=637
靖天戲劇,http://75.127.89.169:35441/endday20260630.php?id=638#https://cdn12.178.indevs.in/163189/177d541552f78003
靖洋戲劇,http://75.127.89.169:35441/endday20260630.php?id=639#https://cdn12.178.indevs.in/163189/25084ef5a2662aad
靖天育樂,http://75.127.89.169:35441/endday20260630.php?id=640
靖天映畫,http://75.127.89.169:35441/endday20260630.php?id=641#https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天歡樂台,http://75.127.89.169:35441/endday20260630.php?id=643
華藝中文台,http://75.127.89.169:35441/endday20260630.php?id=644
壹電影,http://75.127.89.169:35441/endday20260630.php?id=645
LUXETV,http://75.127.89.169:35441/endday20260630.php?id=646
Travl頻道,http://75.127.89.169:35441/endday20260630.php?id=647#http://75.127.89.169:35441/endday20260630.php?id=648
美食星球,http://75.127.89.169:35441/endday20260630.php?id=649
亞洲旅遊,http://75.127.89.169:35441/endday20260630.php?id=651#http://75.127.89.169:35441/endday20260630.php?id=652
EYE_TV旅遊,http://75.127.89.169:35441/endday20260630.php?id=654
EYE_TV戲劇,http://75.127.89.169:35441/endday20260630.php?id=655
DAZN1,http://75.127.89.169:35441/endday20260630.php?id=656#http://75.127.89.169:35441/endday20260630.php?id=658
DAZN2,http://75.127.89.169:35441/endday20260630.php?id=659#http://75.127.89.169:35441/endday20260630.php?id=661
ELTA影劇,http://75.127.89.169:35441/endday20260630.php?id=663#http://75.127.89.169:35441/endday20260630.php?id=666
ELTA日韓,http://75.127.89.169:35441/endday20260630.php?id=662
ELTA綜合,http://75.127.89.169:35441/endday20260630.php?id=667
ELTA寵物運動,http://75.127.89.169:35441/endday20260630.php?id=669#http://75.127.89.169:35441/endday20260630.php?id=671
ELTA生活旅遊,http://75.127.89.169:35441/endday20260630.php?id=672
ELTA體育1台,http://75.127.89.169:35441/endday20260630.php?id=673
ELTA體育2台,http://75.127.89.169:35441/endday20260630.php?id=675
ELTA體育3台,http://75.127.89.169:35441/endday20260630.php?id=677
ELTA體育4台,http://75.127.89.169:35441/endday20260630.php?id=679
ELTA體育MAX1,http://75.127.89.169:35441/endday20260630.php?id=681
ELTA體育MAX2,http://75.127.89.169:35441/endday20260630.php?id=682
ELTA體育MAX3,http://75.127.89.169:35441/endday20260630.php?id=683
ELTA體育MAX4,http://75.127.89.169:35441/endday20260630.php?id=684
GINXEsportsTV,http://75.127.89.169:35441/endday20260630.php?id=685
博斯運動1,http://75.127.89.169:35441/endday20260630.php?id=686#http://75.127.89.169:35441/endday20260630.php?id=687
博斯運動2,http://75.127.89.169:35441/endday20260630.php?id=688#http://75.127.89.169:35441/endday20260630.php?id=689
博斯高球1,http://75.127.89.169:35441/endday20260630.php?id=690#http://75.127.89.169:35441/endday20260630.php?id=691
博斯高球2,http://75.127.89.169:35441/endday20260630.php?id=693#http://75.127.89.169:35441/endday20260630.php?id=692
博斯無限,http://75.127.89.169:35441/endday20260630.php?id=696
博斯無限2,http://75.127.89.169:35441/endday20260630.php?id=697#http://75.127.89.169:35441/endday20260630.php?id=698
博斯網球,http://75.127.89.169:35441/endday20260630.php?id=694#http://75.127.89.169:35441/endday20260630.php?id=695
博斯魅力,http://75.127.89.169:35441/endday20260630.php?id=699
智林體育台,http://75.127.89.169:35441/endday20260630.php?id=700#http://75.127.89.169:35441/endday20260630.php?id=780
歐洲體育,http://75.127.89.169:35441/endday20260630.php?id=701
CART NITO動漫,http://75.127.89.169:35441/endday20260630.php?id=703
CN卡通,http://75.127.89.169:35441/endday20260630.php?id=704#http://75.127.89.169:35441/endday20260630.php?id=706
Nickelodeon,http://75.127.89.169:35441/endday20260630.php?id=707
Bloomberg,http://75.127.89.169:35441/endday20260630.php?id=708
NickJr,http://75.127.89.169:35441/endday20260630.php?id=709
BBC Cbeebies,http://75.127.89.169:35441/endday20260630.php?id=710
經典卡通,http://75.127.89.169:35441/endday20260630.php?id=713
DreamWorks,https://cdn12.178.indevs.in/163189/10395eb942c5a9b9
MCE,https://cdn12.178.indevs.in/163189/5bda99f1c049edef
美亞電影台,http://75.127.89.169:35441/endday20260630.php?id=715
美亞電影台(TW),http://75.127.89.169:35441/endday20260630.php?id=716
thiII,http://75.127.89.169:35441/endday20260630.php?id=717
ANX,http://75.127.89.169:35441/endday20260630.php?id=719
華納電視,http://75.127.89.169:35441/endday20260630.php?id=720#http://75.127.89.169:35441/endday20260630.php?id=722
tvN,http://75.127.89.169:35441/endday20260630.php?id=723
CinemaWorld,http://75.127.89.169:35441/endday20260630.php?id=725#https://cdn12.178.indevs.in/163189/6086cfe7a9756110
CINEMAX,http://75.127.89.169:35441/endday20260630.php?id=727
SUKAN+,http://75.127.89.169:35441/endday20260630.php?id=724
HBO(港),id=724 
HBO_Signature,http://75.127.89.169:35441/endday20260630.php?id=732#http://75.127.89.169:35441/endday20260630.php?id=726
HBO_Hits,http://75.127.89.169:35441/endday20260630.php?id=734#http://75.127.89.169:35441/endday20260630.php?id=736
HBO家庭,http://75.127.89.169:35441/endday20260630.php?id=737#http://75.127.89.169:35441/endday20260630.php?id=739
amc電影台,http://75.127.89.169:35441/endday20260630.php?id=743
CatchPlay電影台,http://75.127.89.169:35441/endday20260630.php?id=745
RockEntertaiment(TW),http://75.127.89.169:35441/endday20260630.php?id=746
RcckAction,http://75.127.89.169:35441/endday20260630.php?id=747
經典電影,http://75.127.89.169:35441/endday20260630.php?id=749
采昌影劇,http://75.127.89.169:35441/endday20260630.php?id=750#http://75.127.89.169:35441/endday20260630.php?id=751
红豆TV,http://75.127.89.169:35441/endday20260630.php?id=752
大立,http://75.127.89.169:35441/endday20260630.php?id=755
SMART知識台,http://75.127.89.169:35441/endday20260630.php?id=757
CmusIc,http://75.127.89.169:35441/endday20260630.php?id=758
HAKKA TV,http://75.127.89.169:35441/endday20260630.php?id=759
新唐人亞太台,http://75.127.89.169:35441/endday20260630.php?id=761#http://75.127.89.169:35441/endday20260630.php?id=762
古典音樂台,http://75.127.89.169:35441/endday20260630.php?id=765 
mezzo Live,http://75.127.89.169:35441/endday20260630.php?id=766
豬哥亮歌廳秀,http://75.127.89.169:35441/endday20260630.php?id=767
MagellanTV頻道,http://75.127.89.169:35441/endday20260630.php?id=768
空中英語教室,http://75.127.89.169:35441/endday20260630.php?id=770
ELTV生活英語台,http://75.127.89.169:35441/endday20260630.php?id=771#http://75.127.89.169:35441/endday20260630.php?id=772
ABC互動英語,http://75.127.89.169:35441/endday20260630.php?id=773
BBC Earth,http://75.127.89.169:35441/endday20260630.php?id=774
BBC Lifestyie,http://75.127.89.169:35441/endday20260630.php?id=775
BBC_NEWS,http://75.127.89.169:35441/endday20260630.php?id=776
History歴史頻道,http://75.127.89.169:35441/endday20260630.php?id=777
探索頻道,http://75.127.89.169:35441/endday20260630.php?id=778
Now英超1,http://75.127.89.169:35441/endday20260630.php?id=779
動物星球,http://75.127.89.169:35441/endday20260630.php?id=783
Now英超1,http://75.127.89.169:35441/endday20260630.php?id=781#http://75.127.89.169:35441/endday20260630.php?id=782
Now618,http://75.127.89.169:35441/endday20260630.php?id=785
NowTV641,http://75.127.89.169:35441/endday20260630.php?id=786
探索動力,http://75.127.89.169:35441/endday20260630.php?id=787#http://75.127.89.169:35441/endday20260630.php?id=789
探索科學,http://75.127.89.169:35441/endday20260630.php?id=790#http://75.127.89.169:35441/endday20260630.php?id=791#http://75.127.89.169:35441/endday20260630.php?id=793
探索亞洲,http://75.127.89.169:35441/endday20260630.php?id=794#http://75.127.89.169:35441/endday20260630.php?id=798
探索EVE,http://75.127.89.169:35441/endday20260630.php?id=799#http://75.127.89.169:35441/endday20260630.php?id=800
HGTV,http://75.127.89.169:35441/endday20260630.php?id=801#http://75.127.89.169:35441/endday20260630.php?id=802
罪犯偵察實緑,http://75.127.89.169:35441/endday20260630.php?id=803
AFN亞洲美食,http://75.127.89.169:35441/endday20260630.php?id=804
CNEX,http://75.127.89.169:35441/endday20260630.php?id=805
DA,http://75.127.89.169:35441/endday20260630.php?id=808
DA2,http://75.127.89.169:35441/endday20260630.php?id=809
唯心衛視,http://75.127.89.169:35441/endday20260630.php?id=811
创世電視,http://75.127.89.169:35441/endday20260630.php?id=812
好消息,http://75.127.89.169:35441/endday20260630.php?id=813
好消息2,http://75.127.89.169:35441/endday20260630.php?id=815
天映频道HK,http://75.127.89.169:35441/endday20260630.php?id=899#http://75.127.89.169:35441/endday20260630.php?id=901
天映频道(國),http://75.127.89.169:35441/endday20260630.php?id=902
天映经典MY,http://75.127.89.169:35441/endday20260630.php?id=903
天映经典(國),http://75.127.89.169:35441/endday20260630.php?id=923#http://75.127.89.169:35441/endday20260630.php?id=924
TVB翡翠台MY(粤),http://75.127.89.169:35441/endday20260630.php?id=903#http://75.127.89.169:35441/endday20260630.php?id=906
TVB翡翠台MY(國),http://75.127.89.169:35441/endday20260630.php?id=904
AOD 311(粤),http://75.127.89.169:35441/endday20260630.php?id=909#http://75.127.89.169:35441/endday20260630.php?id=910
AOD 311(國),http://75.127.89.169:35441/endday20260630.php?id=910
中天亞洲台(馬來),http://75.127.89.169:35441/endday20260630.php?id=911#http://75.127.89.169:35441/endday20260630.php?id=912
TVB娱乐新闻台,http://75.127.89.169:35441/endday20260630.php?id=913#http://75.127.89.169:35441/endday20260630.php?id=914
TVB星河频道(粤),http://75.127.89.169:35441/endday20260630.php?id=917#http://75.127.89.169:35441/endday20260630.php?id=918
TVB星河频道(國),http://75.127.89.169:35441/endday20260630.php?id=915#http://75.127.89.169:35441/endday20260630.php?id=916
TVBSAsia,http://75.127.89.169:35441/endday20260630.php?id=919#http://75.127.89.169:35441/endday20260630.php?id=920
天映經典,http://75.127.89.169:35441/endday20260630.php?id=921#http://75.127.89.169:35441/endday20260630.php?id=922
天映經典(粤),http://75.127.89.169:35441/endday20260630.php?id=923#http://75.127.89.169:35441/endday20260630.php?id=924
凤凰中文(馬來),http://75.127.89.169:35441/endday20260630.php?id=926#http://75.127.89.169:35441/endday20260630.php?id=925
凤凰资讯(馬來),http://75.127.89.169:35441/endday20260630.php?id=928#http://75.127.89.169:35441/endday20260630.php?id=927
欢喜台,http://75.127.89.169:35441/endday20260630.php?id=931


